date,year,city,index_hwmid,index_tn10p,index_tn90p,index_tx10p,index_tx90p,tmstmp
1975-01-01,1975,Roma,0.951052993535995,11.5068492889404,6.02739715576172,9.17808198928833,5.75342464447021,1577664e5
1975-01-01,1975,Warsaw,0.166406355798244,28.2191772460938,4.38356161117554,15.8904113769531,6.57534265518188,1577664e5
1976-01-01,1976,Athens,0,15.6164379119873,7.6712327003479,14.2465753555298,8.21917819976807,1893024e5
1976-01-01,1976,Berlin,3.35646057128906,10.1369867324829,4.10958909988403,12.0547943115234,4.65753412246704,1893024e5
1976-01-01,1976,Brussels,0,11.2328767776489,9.58904075622559,7.94520568847656,11.2328767776489,1893024e5
1976-01-01,1976,Budapest,0.210560694336891,17.5342464447021,6.84931516647339,13.9726028442383,6.30136966705322,1893024e5
1976-01-01,1976,Lisbon,0,13.6986303329468,9.04109573364258,12.8767127990723,7.94520568847656,1893024e5
1976-01-01,1976,London,0,10.4109592437744,10.5479454994202,10.4109592437744,8.90410947799683,1893024e5
1976-01-01,1976,Madrid,0,10.1369867324829,8.21917819976807,9.72602701187134,3.83561635017395,1893024e5
1976-01-01,1976,Paris,0,9.86301326751709,8.49315071105957,10.1369867324829,9.31506824493408,1893024e5
1976-01-01,1976,Roma,0,15.0684928894043,6.57534265518188,14.5205478668213,3.01369857788086,1893024e5
1976-01-01,1976,Warsaw,1.26107358932495,18.904109954834,5.20547962188721,14.7945203781128,5.20547962188721,1893024e5
1977-01-01,1977,Athens,0,22.4657535552979,4.10958909988403,22.3287668228149,4.38356161117554,2209248e5
1977-01-01,1977,Berlin,1.8534163236618,14.7945203781128,11.2328767776489,10.9589042663574,12.0547943115234,2209248e5
1977-01-01,1977,Brussels,0,16.4383563995361,12.0547943115234,15.6164379119873,7.6712327003479,2209248e5
1977-01-01,1977,Budapest,0,18.6301364898682,5.06849312782288,14.657534122467,7.26027393341064,2209248e5
1977-01-01,1977,Lisbon,1.26107323169708,12.8767127990723,9.04109573364258,9.04109573364258,15.6164379119873,2209248e5
1977-01-01,1977,London,0,16.1643829345703,13.4246578216553,16.4383563995361,10.1369867324829,2209248e5
1977-01-01,1977,Madrid,1.3550551533699,17.808219909668,7.3972601890564,15.6164379119873,11.7808218002319,2209248e5
1977-01-01,1977,Paris,0.673566281795502,17.5342464447021,10.4109592437744,16.7123279571533,10,2209248e5
1977-01-01,1977,Roma,0.0844517424702644,20.2739734649658,4.38356161117554,18.6301364898682,3.42465758323669,2209248e5
1977-01-01,1977,Warsaw,0.727125942707062,13.4246578216553,7.3972601890564,11.7808218002319,8.21917819976807,2209248e5
1978-01-01,1978,Athens,0.0606831721961498,22.8767118453979,2.19178080558777,18.6301364898682,2.19178080558777,2524608e5
1978-01-01,1978,Berlin,0,18.356164932251,7.3972601890564,16.7123279571533,7.94520568847656,2524608e5
1978-01-01,1978,Brussels,0,16.7123279571533,7.6712327003479,15.6164379119873,9.58904075622559,2524608e5
1978-01-01,1978,Budapest,0,18.7671232223511,4.10958909988403,14.5205478668213,5.89041090011597,2524608e5
1978-01-01,1978,Lisbon,0.208752676844597,10.9589042663574,6.84931516647339,7.3972601890564,7.94520568847656,2524608e5
1978-01-01,1978,London,0,11.7808218002319,7.12328767776489,12.6027393341064,9.58904075622559,2524608e5
1978-01-01,1978,Madrid,0,13.1506853103638,5.75342464447021,9.31506824493408,6.84931516647339,2524608e5
1978-01-01,1978,Paris,0,16.7123279571533,6.57534265518188,15.3424654006958,7.3972601890564,2524608e5
1978-01-01,1978,Roma,0,21.643835067749,4.93150663375854,16.1643829345703,4.65753412246704,2524608e5
1978-01-01,1978,Warsaw,0,17.260274887085,8.76712322235107,16.1643829345703,6.57534265518188,2524608e5
1979-01-01,1979,Athens,0.196113854646683,8.76712322235107,3.83561635017395,4.65753412246704,3.56164383888245,2839968e5
1979-01-01,1979,Berlin,2.05700850486755,18.356164932251,7.94520568847656,15.0684928894043,7.12328767776489,2839968e5
1979-01-01,1979,Brussels,0,15.8904113769531,9.04109573364258,17.5342464447021,7.6712327003479,2839968e5
1979-01-01,1979,Budapest,1.99377232789993,15.8904113769531,6.57534265518188,13.4246578216553,3.6986300945282,2839968e5
1979-01-01,1979,Lisbon,0,17.808219909668,13.013699054718,15.0684928894043,11.3698630332947,2839968e5
1979-01-01,1979,London,0,11.7808218002319,6.30136966705322,15.3424654006958,9.58904075622559,2839968e5
1979-01-01,1979,Madrid,0,19.1780815124512,9.31506824493408,18.0821914672852,7.94520568847656,2839968e5
1979-01-01,1979,Paris,0.224559336900711,15.6164379119873,8.76712322235107,18.2191781997681,5.75342464447021,2839968e5
1979-01-01,1979,Roma,3.43438398838043,16.9863014221191,5.89041090011597,15.6164379119873,6.02739715576172,2839968e5
1979-01-01,1979,Warsaw,1.93452459573746,11.5068492889404,8.21917819976807,11.2328767776489,5.75342464447021,2839968e5
1980-01-01,1980,Athens,0,15.8904113769531,7.94520545005798,16.0273971557617,6.84931516647339,3155328e5
1980-01-01,1980,Berlin,0.317038029432297,14.7945203781128,7.12328767776489,12.3287668228149,9.86301326751709,3155328e5
1980-01-01,1980,Brussels,0.848897099494934,12.0547943115234,9.86301326751709,12.0547943115234,10.9589042663574,3155328e5
1980-01-01,1980,Budapest,1.12306749820709,15.3424654006958,7.94520568847656,11.2328767776489,11.2328767776489,3155328e5
1980-01-01,1980,Lisbon,4.75770211219788,11.9178080558777,14.2465753555298,15.3424654006958,13.013699054718,3155328e5
1980-01-01,1980,London,0.915209293365479,10.4109592437744,7.6712327003479,10.4109592437744,7.94520568847656,3155328e5
1980-01-01,1980,Madrid,3.16023933887482,12.6027393341064,9.86301326751709,15.0684928894043,8.49315071105957,3155328e5
1980-01-01,1980,Paris,0.247670657932758,14.2465753555298,10.1369867324829,13.4246578216553,12.3287668228149,3155328e5
1980-01-01,1980,Roma,0.549753189086914,13.9726028442383,5.20547962188721,14.5205478668213,11.7808218002319,3155328e5
1980-01-01,1980,Warsaw,0,15.8904113769531,10.6849317550659,13.1506853103638,14.2465753555298,3155328e5
1981-01-01,1981,Athens,0.310312107205391,10.4109592437744,3.56164383888245,10.1369867324829,3.01369857788086,3471552e5
1981-01-01,1981,Berlin,0,16.4383563995361,8.21917819976807,12.8767127990723,6.84931516647339,3471552e5
1981-01-01,1981,Brussels,0,15.0684928894043,7.6712327003479,14.5205478668213,10.9589042663574,3471552e5
1981-01-01,1981,Budapest,0.0998024865984917,11.2328767776489,8.49315071105957,13.6986303329468,5.75342464447021,3471552e5
1981-01-01,1981,Lisbon,0.126326240599155,13.013699054718,8.49315071105957,13.9726028442383,12.0547943115234,3471552e5
1981-01-01,1981,London,0,12.0547943115234,11.7808218002319,13.6986303329468,10.9589042663574,3471552e5
1981-01-01,1981,Madrid,0,11.7808218002319,9.86301326751709,13.1506853103638,9.04109573364258,3471552e5
1981-01-01,1981,Paris,0,11.7808218002319,7.12328767776489,14.2465753555298,7.12328767776489,3471552e5
1981-01-01,1981,Roma,0.0602490995079279,9.04109573364258,3.28767132759094,8.21917819976807,2.73972606658936,3471552e5
1981-01-01,1981,Warsaw,0.658652603626251,13.9726028442383,11.5068492889404,11.7808218002319,11.0958905220032,3471552e5
1982-01-01,1982,Athens,0,17.260274887085,6.84931516647339,18.0821914672852,6.57534265518188,3786912e5
1982-01-01,1982,Berlin,1.60809123516083,9.86301326751709,6.02739715576172,7.3972601890564,6.57534265518188,3786912e5
1982-01-01,1982,Brussels,0,11.5068492889404,6.84931516647339,9.04109573364258,9.31506824493408,3786912e5
1982-01-01,1982,Budapest,0.82856360077858,17.9452056884766,5.20547962188721,13.9726028442383,5.75342464447021,3786912e5
1982-01-01,1982,Lisbon,0.283848166465759,15.3424654006958,5.75342464447021,15.3424654006958,6.30136966705322,3786912e5
1982-01-01,1982,London,0,6.71232891082764,7.94520568847656,6.30136966705322,9.45205450057983,3786912e5
1982-01-01,1982,Madrid,1.3480578660965,11.7808218002319,7.3972601890564,11.5068492889404,5.20547962188721,3786912e5
1982-01-01,1982,Paris,0.420382604002953,10.9589042663574,7.94520568847656,8.76712322235107,10.4109592437744,3786912e5
1982-01-01,1982,Roma,0.607283234596252,11.5068492889404,6.30136966705322,12.3287668228149,4.93150663375854,3786912e5
1982-01-01,1982,Warsaw,1.15574336051941,10.1369867324829,7.94520568847656,8.08219194412231,7.3972601890564,3786912e5
1983-01-01,1983,Athens,0,14.657534122467,3.83561635017395,14.2465753555298,3.01369857788086,4102272e5
1983-01-01,1983,Berlin,0.384497851133347,8.49315071105957,9.31506824493408,12.0547943115234,9.04109573364258,4102272e5
1983-01-01,1983,Brussels,0,8.21917819976807,3.56164383888245,11.2328767776489,7.3972601890564,4102272e5
1983-01-01,1983,Budapest,0.471032157540321,9.72602701187134,6.57534265518188,8.76712322235107,7.6712327003479,4102272e5
1983-01-01,1983,Lisbon,0.0815134383738041,13.9726028442383,5.75342464447021,15.3424654006958,5.06849312782288,4102272e5
1983-01-01,1983,London,0,10.4109592437744,5.47945213317871,11.7808218002319,8.76712322235107,4102272e5
1983-01-01,1983,Madrid,0,13.9726028442383,4.93150663375854,12.3287668228149,4.38356161117554,4102272e5
1983-01-01,1983,Paris,0,11.2328767776489,4.10958909988403,11.2328767776489,6.57534265518188,4102272e5
1983-01-01,1983,Roma,0,11.2328767776489,6.84931516647339,14.7945203781128,4.93150663375854,4102272e5
1983-01-01,1983,Warsaw,0.355735421180725,6.43835616111755,10.4109592437744,10.1369867324829,10.6849317550659,4102272e5
1984-01-01,1984,Athens,3.46859955787659,10.4109592437744,5.20547962188721,8.76712322235107,4.93150663375854,4417632e5
1984-01-01,1984,Berlin,0,11.7808218002319,7.3972601890564,12.3287668228149,6.02739715576172,4417632e5
1984-01-01,1984,Brussels,0.570602536201477,14.5205478668213,4.38356161117554,14.2465753555298,4.65753412246704,4417632e5
1984-01-01,1984,Budapest,1.45424371957779,11.5068492889404,6.02739715576172,11.2328767776489,3.83561635017395,4417632e5
1984-01-01,1984,Lisbon,0,20.4109592437744,5.75342464447021,21.3698635101318,5.75342464447021,4417632e5
1984-01-01,1984,London,0,12.3287668228149,4.10958909988403,16.9863014221191,3.83561635017395,4417632e5
1984-01-01,1984,Madrid,0,13.1506853103638,3.56164383888245,12.8767127990723,4.10958909988403,4417632e5
1984-01-01,1984,Paris,1.05742990970612,12.6027393341064,4.93150663375854,12.6027393341064,3.01369857788086,4417632e5
1984-01-01,1984,Roma,1.94774270057678,13.9726028442383,6.30136966705322,12.6027393341064,1.64383566379547,4417632e5
1984-01-01,1984,Warsaw,3.64658606052399,10.4109592437744,7.94520568847656,10.9589042663574,8.21917819976807,4417632e5
1985-01-01,1985,Athens,2.03822374343872,11.2328767776489,12.3287668228149,9.86301326751709,12.8767127990723,4733856e5
1985-01-01,1985,Berlin,0.823246240615845,6.02739715576172,6.02739715576172,5.47945213317871,10.6849317550659,4733856e5
1985-01-01,1985,Brussels,1.38383138179779,6.84931516647339,9.04109573364258,6.57534265518188,10.1369867324829,4733856e5
1985-01-01,1985,Budapest,0.295659020543098,8.76712322235107,10.1369867324829,8.76712322235107,13.8356165885925,4733856e5
1985-01-01,1985,Lisbon,0,9.04109573364258,5.75342464447021,7.3972601890564,3.56164383888245,4733856e5
1985-01-01,1985,London,0.914695799350739,8.76712322235107,7.3972601890564,9.04109573364258,5.47945213317871,4733856e5
1985-01-01,1985,Madrid,0,8.49315071105957,5.75342464447021,7.6712327003479,4.38356161117554,4733856e5
1985-01-01,1985,Paris,0.341096460819244,9.04109573364258,8.49315071105957,5.89041090011597,7.6712327003479,4733856e5
1985-01-01,1985,Roma,8.66250324249268,8.49315071105957,10.9589042663574,6.84931516647339,14.2465753555298,4733856e5
1985-01-01,1985,Warsaw,2.84772384166718,6.30136966705322,7.3972601890564,8.76712322235107,10.1369867324829,4733856e5
1986-01-01,1986,Athens,0,14.109589099884,8.49315071105957,14.5205478668213,5.34246587753296,5049216e5
1986-01-01,1986,Berlin,0.357258468866348,13.4246578216553,8.49315071105957,14.2465753555298,7.3972601890564,5049216e5
1986-01-01,1986,Brussels,1.38643980026245,15.8904113769531,6.02739715576172,18.6301364898682,4.65753412246704,5049216e5
1986-01-01,1986,Budapest,0,14.5205478668213,10.9589042663574,14.5205478668213,10.9589042663574,5049216e5
1986-01-01,1986,Lisbon,7.8970251083374,10.6849317550659,6.16438341140747,9.04109573364258,7.3972601890564,5049216e5
1986-01-01,1986,London,1.64487928152084,13.1506853103638,5.47945213317871,14.7945203781128,5.75342464447021,5049216e5
1986-01-01,1986,Madrid,1.64870482683182,16.7123279571533,6.84931516647339,11.5068492889404,9.04109573364258,5049216e5
1986-01-01,1986,Paris,0.806456387042999,15.8904113769531,5.75342464447021,18.356164932251,5.75342464447021,5049216e5
1986-01-01,1986,Roma,0,12.6027393341064,11.6438355445862,15.6164379119873,10.6849317550659,5049216e5
1986-01-01,1986,Warsaw,0,16.7123279571533,10.4109592437744,13.4246578216553,11.2328767776489,5049216e5
1987-01-01,1987,Athens,2.74803519248962,16.4383563995361,6.16438341140747,13.6986303329468,4.93150663375854,5364576e5
1987-01-01,1987,Berlin,1.76491129398346,7.12328767776489,7.12328767776489,9.31506824493408,8.49315071105957,5364576e5
1987-01-01,1987,Brussels,3.9816837310791,11.7808218002319,7.3972601890564,10.9589042663574,10.1369867324829,5364576e5
1987-01-01,1987,Budapest,1.63602942228317,13.6986303329468,3.56164383888245,10.9589042663574,2.46575331687927,5364576e5
1987-01-01,1987,Lisbon,0.892715901136398,9.58904075622559,11.2328767776489,6.43835616111755,11.7808218002319,5364576e5
1987-01-01,1987,London,2.06205070018768,11.5068492889404,9.04109573364258,8.49315071105957,11.7808218002319,5364576e5
1987-01-01,1987,Madrid,12.268678188324,7.3972601890564,6.30136966705322,4.38356161117554,7.12328767776489,5364576e5
1987-01-01,1987,Paris,4.99078869819641,11.2328767776489,7.94520568847656,10.1369867324829,8.76712322235107,5364576e5
1987-01-01,1987,Roma,2.08898150920868,12.0547943115234,5.75342464447021,8.76712322235107,4.38356161117554,5364576e5
1987-01-01,1987,Warsaw,0,10.1369867324829,4.38356161117554,10.9589042663574,2.46575331687927,5364576e5
1988-01-01,1988,Athens,0,10.9589042663574,4.10958909988403,11.5068492889404,4.93150663375854,5679936e5
1988-01-01,1988,Berlin,0,11.7808218002319,6.57534265518188,12.8767127990723,6.30136966705322,5679936e5
1988-01-01,1988,Brussels,0,14.2465753555298,6.02739715576172,14.2465753555298,4.65753412246704,5679936e5
1988-01-01,1988,Budapest,0,11.7808218002319,6.57534265518188,12.6027393341064,9.86301326751709,5679936e5
1988-01-01,1988,Lisbon,2.69298100471497,12.6027393341064,4.93150663375854,11.2328767776489,12.3287668228149,5679936e5
1988-01-01,1988,London,0.660440176725388,13.9726028442383,7.94520568847656,15.0684928894043,4.93150663375854,5679936e5
1988-01-01,1988,Madrid,0.301566570997238,12.3287668228149,8.21917819976807,13.6986303329468,13.4246578216553,5679936e5
1988-01-01,1988,Paris,0,13.9726028442383,6.84931516647339,15.8904113769531,6.57534265518188,5679936e5
1988-01-01,1988,Roma,0,14.657534122467,6.30136966705322,10.1369867324829,7.12328767776489,5679936e5
1988-01-01,1988,Warsaw,0.438273385167122,11.7808218002319,5.20547962188721,14.5205478668213,7.12328767776489,5679936e5
1989-01-01,1989,Athens,1.87088394165039,7.94520568847656,4.10958909988403,6.57534265518188,3.56164383888245,599616e6
1989-01-01,1989,Berlin,0.0297034792602062,10.9589042663574,6.84931516647339,11.2328767776489,7.6712327003479,599616e6
1989-01-01,1989,Brussels,0.662715137004852,7.6712327003479,5.20547962188721,6.57534265518188,7.3972601890564,599616e6
1989-01-01,1989,Budapest,0.457424521446228,11.2328767776489,7.6712327003479,11.7808218002319,4.79452037811279,599616e6
1989-01-01,1989,Lisbon,0,9.31506824493408,10.4109592437744,6.30136966705322,7.3972601890564,599616e6
1989-01-01,1989,London,0.274345740675926,9.04109573364258,8.49315071105957,8.76712322235107,8.49315071105957,599616e6
1989-01-01,1989,Madrid,1.93300175666809,5.47945213317871,8.21917819976807,4.93150663375854,8.49315071105957,599616e6
1989-01-01,1989,Paris,0,7.3972601890564,6.57534265518188,6.02739715576172,7.3972601890564,599616e6
1989-01-01,1989,Roma,3.69248998165131,8.21917819976807,7.12328767776489,5.47945213317871,4.10958909988403,599616e6
1989-01-01,1989,Warsaw,0,11.5068492889404,5.75342464447021,12.8767127990723,5.47945213317871,599616e6
1990-01-01,1990,Athens,1.27980595827103,8.76712322235107,6.84931516647339,8.76712322235107,9.04109573364258,631152e6
1990-01-01,1990,Berlin,0.414796978235245,7.3972601890564,13.4246578216553,7.3972601890564,10.1369867324829,631152e6
1990-01-01,1990,Brussels,1.8794047832489,4.10958909988403,12.8767127990723,6.02739715576172,10.1369867324829,631152e6
1990-01-01,1990,Budapest,0,10.9589042663574,7.3972601890564,7.94520568847656,8.49315071105957,631152e6
1990-01-01,1990,Lisbon,1.62604922056198,11.3698630332947,6.57534265518188,11.5068492889404,7.6712327003479,631152e6
1990-01-01,1990,London,0.287693843245506,7.6712327003479,10.6849317550659,6.71232891082764,10.4109592437744,631152e6
1990-01-01,1990,Madrid,0.0624666213989258,7.94520568847656,9.45205450057983,6.84931516647339,12.8767127990723,631152e6
1990-01-01,1990,Paris,0,7.6712327003479,11.7808218002319,7.12328767776489,11.5068492889404,631152e6
1990-01-01,1990,Roma,0.945739030838013,10.6849317550659,9.31506824493408,8.76712322235107,13.1506853103638,631152e6
1990-01-01,1990,Warsaw,0,7.3972601890564,10.1369867324829,7.3972601890564,7.94520568847656,631152e6
1991-01-01,1991,Athens,1.85604721307755,5.75342464447021,14.5205478668213,5.75342464447021,14.657534122467,662688e6
1991-01-01,1991,Berlin,0,5.20547962188721,10.1369867324829,6.84931516647339,10.1369867324829,662688e6
1991-01-01,1991,Brussels,0.545300126075745,4.93150663375854,9.04109573364258,5.75342464447021,13.1506853103638,662688e6
1991-01-01,1991,Budapest,3.93773031234741,7.3972601890564,15.8904113769531,4.65753412246704,13.6986303329468,662688e6
1991-01-01,1991,Lisbon,0.740191549062729,9.86301326751709,8.21917819976807,5.75342464447021,8.21917819976807,662688e6
1991-01-01,1991,London,1.51397669315338,7.94520568847656,7.6712327003479,7.3972601890564,11.7808218002319,662688e6
1991-01-01,1991,Madrid,9.50304079055786,8.08219194412231,8.76712322235107,6.16438341140747,7.6712327003479,662688e6
1991-01-01,1991,Paris,1.78412556648254,6.84931516647339,10.1369867324829,7.3972601890564,12.3287668228149,662688e6
1991-01-01,1991,Roma,13.8236427307129,6.30136966705322,11.7808218002319,5.75342464447021,14.7945203781128,662688e6
1991-01-01,1991,Warsaw,0,5.47945213317871,11.5068492889404,5.75342464447021,11.5068492889404,662688e6
1992-01-01,1992,Athens,0,13.8356165885925,13.8356165885925,12.7397260665894,16.7123279571533,694224e6
1992-01-01,1992,Berlin,0,18.6301364898682,7.12328767776489,15.8904113769531,9.58904075622559,694224e6
1992-01-01,1992,Brussels,0.320573598146439,15.0684928894043,13.6986303329468,15.6164379119873,11.5068492889404,694224e6
1992-01-01,1992,Budapest,0.315405070781708,18.0821914672852,16.4383563995361,18.904109954834,16.4383563995361,694224e6
1992-01-01,1992,Lisbon,1.39967459440231,12.7397260665894,10.9589042663574,11.5068492889404,9.04109573364258,694224e6
1992-01-01,1992,London,0,14.2465753555298,13.6986303329468,15.0684928894043,9.86301326751709,694224e6
1992-01-01,1992,Madrid,0.0188334165140986,18.356164932251,14.2465753555298,16.9863014221191,11.5068492889404,694224e6
1992-01-01,1992,Paris,0.513357102870941,17.260274887085,12.3287668228149,15.0684928894043,13.9726028442383,694224e6
1992-01-01,1992,Roma,0,15.6164379119873,15.0684928894043,15.0684928894043,16.4383563995361,694224e6
1992-01-01,1992,Warsaw,2.12464654445648,18.6301364898682,7.94520568847656,16.9863014221191,8.76712322235107,694224e6
1993-01-01,1993,Athens,0,12.8767127990723,5.47945213317871,14.7945203781128,3.28767132759094,7258464e5
1993-01-01,1993,Berlin,0,10.6849317550659,6.57534265518188,10.9589042663574,6.57534265518188,7258464e5
1993-01-01,1993,Brussels,0.83921867609024,10.9589042663574,6.30136966705322,11.2328767776489,5.20547962188721,7258464e5
1993-01-01,1993,Budapest,0,10.6849317550659,4.93150663375854,10.4109592437744,5.47945213317871,7258464e5
1993-01-01,1993,Lisbon,0,10.9589042663574,7.3972601890564,18.356164932251,7.12328767776489,7258464e5
1993-01-01,1993,London,1.8501923084259,12.8767127990723,5.75342464447021,13.1506853103638,4.65753412246704,7258464e5
1993-01-01,1993,Madrid,0,11.7808218002319,6.84931516647339,15.6164379119873,3.83561635017395,7258464e5
1993-01-01,1993,Paris,0.838882803916931,10.1369867324829,5.47945213317871,9.86301326751709,4.65753412246704,7258464e5
1993-01-01,1993,Roma,0,9.17808198928833,3.83561635017395,12.0547943115234,1.64383566379547,7258464e5
1993-01-01,1993,Warsaw,0,12.8767127990723,5.75342464447021,10.1369867324829,7.6712327003479,7258464e5
1994-01-01,1994,Athens,0.534223467111588,10.1369867324829,4.65753412246704,10.6849317550659,3.83561635017395,7573824e5
1994-01-01,1994,Berlin,0,13.9726028442383,10.6849317550659,10.6849317550659,11.2328767776489,7573824e5
1994-01-01,1994,Brussels,2.02777481079102,11.7808218002319,10.9589042663574,9.58904075622559,14.2465753555298,7573824e5
1994-01-01,1994,Budapest,0,16.1643829345703,4.10958909988403,11.7808218002319,5.47945213317871,7573824e5
1994-01-01,1994,Lisbon,6.98433113098145,17.6712331771851,8.21917819976807,16.9863014221191,4.38356161117554,7573824e5
1994-01-01,1994,London,3.91760170459747,10.9589042663574,10.9589042663574,8.76712322235107,12.3287668228149,7573824e5
1994-01-01,1994,Madrid,0,18.904109954834,3.28767132759094,20,2.73972606658936,7573824e5
1994-01-01,1994,Paris,3.20063447952271,10.4109592437744,9.58904075622559,10.4109592437744,9.31506824493408,7573824e5
1994-01-01,1994,Roma,0.0355513775721192,16.7123279571533,4.65753412246704,14.5205478668213,3.83561635017395,7573824e5
1994-01-01,1994,Warsaw,0,14.9315066337585,7.12328767776489,14.7945203781128,6.57534265518188,7573824e5
1995-01-01,1995,Athens,0,7.53424644470215,4.93150663375854,9.04109573364258,6.02739715576172,7889184e5
